// Monsters Additional Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper

// rAthena Dev Team
//1900,VALARIS,Valaris,Valaris,99,668000,0,107250,37895,2,3220,4040,35,45,1,152,96,85,120,95,10,10,2,6,67,0x1973,100,1068,768,576,13000,608,1000,750,400,923,3800,1466,200,2256,200,2607,800,714,500,617,3000,984,4300,985,5600,0,0,0,0,4147,1
//1901,VALARIS_WORSHIPPER,Valaris's Worshipper,Valaris's Worshipper,50,8578,0,2706,1480,1,487,590,15,25,1,75,55,1,93,45,10,12,0,6,27,0x1685,100,868,480,120,0,0,0,0,0,0,0,923,500,984,63,1464,2,607,50,610,100,503,300,2405,50,0,0,0,0,4129,1
//1902,MC_CAMERI,MC Cameri,MC Cameri,99,668000,0,107250,37895,2,3220,4040,35,45,1,152,96,85,120,95,10,10,2,6,67,0x1973,100,1068,768,576,13000,608,1000,750,400,923,3800,1466,200,2256,200,2607,800,714,500,617,3000,984,4300,985,5600,0,0,0,0,4147,1
//1903,POKI,Poki#3,Poki#3,99,1349000,0,4093000,1526000,9,4892,9113,22,35,1,180,39,67,193,130,10,12,1,7,64,0x1973,120,500,672,480,92100,603,5500,617,3000,1723,1000,1228,100,1236,500,617,2500,1234,75,1237,125,1722,250,1724,100,1720,50,0,0,0,0
//1904,SENTRY,Sentry,Sentry,99,668000,0,107250,37895,2,3220,4040,35,45,1,152,96,85,120,95,10,10,2,6,67,0x1973,100,1068,768,576,13000,608,1000,750,400,923,3800,1466,200,2256,200,2607,800,714,500,617,3000,984,4300,985,5600,0,0,0,0,4147,1

// Custom Hollow Poring (overrrides/collides with META_ANDRE)
//1237,HOLLOW_PORING,Hollow Poring,Hollow Poring,1,50,0,2,1,1,7,10,0,5,1,1,1,0,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,909,7000,1202,100,938,400,512,1000,713,1500,512,150,619,20,0,0,0,0,4001,10
// Custom Fire Poring. Warning, Colides with META_DENIRO
//1239,FIRE_PORING,Fire Poring,Fire Poring,1,50,0,2,1,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x131,400,1872,672,480,0,0,0,0,0,0,0,909,7000,1202,100,938,400,512,1000,713,1500,741,5,619,20,0,0,0,0,4001,20

// Lunar New Year 2008 Event Monster overrides
// Uncomment if event is enabled, as these drops modifications are nessecary.
//1145,MARTIN,Martin,Martin,18,1109,0,134,86,1,52,63,0,5,12,18,30,15,15,5,10,12,0,2,42,0x81,300,1480,480,480,0,0,0,0,0,0,0,1017,9000,1018,500,1251,10,2225,5,5009,1,10010,10,2224,15,7869,1500,0,0,4046,1
//1175,TAROU,Tarou,Tarou,11,284,0,57,28,1,34,45,0,0,1,20,11,10,24,5,10,12,0,2,27,0x91,150,1744,1044,684,0,0,0,0,0,0,0,1016,9000,919,3000,949,800,528,1000,701,2,7869,2500,0,0,0,0,0,0,4028,1
//1209,CRAMP,Cramp,Cramp,56,4720,0,2300,1513,1,395,465,0,5,1,85,35,5,65,60,10,12,0,2,45,0x3095,100,1000,500,1000,0,0,0,0,0,0,0,7007,4656,528,1000,726,80,746,110,568,250,510,70,984,95,7869,1500,0,0,4296,1

// iRO St. Patricks Day 2008 Event Monster overrides
// Uncomment if event is enabled, as these drops modifications are nessecary.
//1841,G_SNAKE_,Snake Lord's Minon,Snake Lord's Minon,15,471,0,72,48,1,46,55,0,0,1,15,15,10,35,5,10,12,1,2,22,0x81,200,1576,576,576,0,0,0,0,0,0,0,7915,1000,7916,100,7720,30,12715,7,0,0,0,0,0,0,0,0,0,0,0,0
//1842,G_ANACONDAQ_,Snake Lord's Minon,Snake Lord's Minon,23,1109,0,300,149,1,124,157,0,0,1,23,28,10,36,5,10,12,1,2,25,0x91,200,1576,576,576,0,0,0,0,0,0,0,7915,1000,7916,100,7720,30,12715,7,0,0,0,0,0,0,0,0,0,0,0,0
//1843,SIDE_WINDER_,Snake Lord's Minon,Snake Lord's Minon,43,4929,0,1996,993,1,240,320,5,10,38,43,40,15,115,20,10,12,1,2,25,0x3095,200,1576,576,576,0,0,0,0,0,0,0,7915,1000,7916,100,7720,30,12715,7,0,0,0,0,0,0,0,0,0,0,0,0
//1844,G_ISIS_,Snake Lord's Minon,Snake Lord's Minon,47,7003,0,3709,1550,1,423,507,10,35,38,65,43,50,66,15,10,12,2,6,27,0x3195,200,1384,768,336,0,0,0,0,0,0,0,7915,1000,7916,100,7720,30,12715,8,0,0,0,0,0,0,0,0,0,0,0,0

// iRO Christmas 2008 Event
// Uncomment if event is enabled, as these drops modifications are nessecary.
//1244,JAKK_XMAS,Christmas Jakk,Christmas Jakk,38,3581,0,1113,688,1,315,382,5,30,1,38,38,43,75,45,10,12,1,0,43,0x81,200,1180,480,648,0,0,0,0,0,0,0,529,1000,530,1000,14546,1000,14550,1000,7174,1000,7175,1000,6092,1000,12355,1250,0,0,0,0
//1245,GOBLINE_XMAS,Christmas Goblin,Christmas Goblin,25,1176,0,282,171,1,118,140,10,5,1,53,25,20,38,45,10,12,1,7,24,0x81,100,1120,620,240,0,0,0,0,0,0,0,529,1000,530,1000,14546,1000,14550,1000,7174,1000,7175,1000,6092,1000,12355,1250,0,0,0,0
//1246,COOKIE_XMAS,Christmas Cookie,Christmas Cookie,28,2090,0,461,284,1,140,170,0,50,1,24,30,53,45,100,10,12,0,7,46,0x91,400,1248,1248,240,0,0,0,0,0,0,0,529,1000,530,1000,14546,1000,14550,1000,7174,1000,7175,1000,6092,1000,12355,1250,0,0,0,0
//1247,ANTONIO,Antonio,Antonio,10,10,0,3,2,1,13,20,100,0,1,1,1,50,100,100,10,12,1,3,66,0xC1,100,720,720,432,0,0,0,0,0,0,0,604,500,12354,500,14550,500,5136,500,12132,500,12225,500,5811,500,0,0,0,0,4243,1

// iRO Halloween 2009 Event
// Uncomment if event is enabled. Uncomment the skills for Halloween Whisper in mob_skill_db2.
//3014,HALLOWEEN_WHISPER,Halloween Whisper,Halloween Whisper,1,800,0,0,0,1,10,13,0,45,1,51,14,0,60,0,10,12,0,6,68,0x81,150,1960,960,504,0,0,0,0,0,0,0,12396,150,6299,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3015,HALLOWEEN_DARK_LORD,Halloween Dark Lord,Halloween Dark Lord,1,45,0,0,0,1,10,13,0,45,1,51,14,0,60,0,10,12,2,6,89,0x81,100,868,768,480,0,0,0,0,0,0,0,12396,800,12397,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// iRO Halloween 2008 Event
// Uncomment if event is enabled.
//3000,ZOMBIE,Zombie,Zombie,15,534,0,50,33,1,67,79,0,10,1,8,7,0,15,0,10,12,1,1,29,0x3885,400,2612,912,288,0,0,0,0,0,0,0,957,9000,724,5,938,1000,958,50,727,70,0,0,0,0,0,0,0,0,4038,1
//3001,GHOUL,Ghoul,Ghoul,40,5418,0,1088,622,1,420,500,5,20,1,20,29,0,45,20,10,12,1,1,49,0x3885,250,2456,912,504,0,0,0,0,0,0,0,958,6000,756,110,509,700,511,800,2609,60,934,150,1260,1,0,0,0,0,4110,1
//3002,ZOMBIE_MASTER,Zombie Master,Zombie Master,62,14211,0,7610,2826,1,824,1084,37,26,25,20,30,5,77,35,10,12,1,1,29,0x3695,175,2612,912,288,0,0,0,0,0,0,0,7071,4413,938,1500,958,1500,723,200,727,100,1260,1,2324,2,0,0,0,0,4274,1

// Conquest Battleground
1648,B_HARWORD,Whitesmith Harword,Whitesmith Howard,99,1460000,0,4002340,1421000,1,17000,49000,66,36,100,73,112,35,136,60,10,12,1,7,82,0x6283695,100,76,384,288,2001170,617,5500,603,5000,732,2000,1138,3500,1140,2500,2318,9000,1365,3500,1364,3500,1369,2500,1368,3500,0,0,0,0,4361,100
1649,B_MAGALETA,High Priest Magaleta,High Priest Margaretha,99,1092910,0,4257000,1318800,1,17000,49000,35,78,1,84,64,182,92,100,10,12,1,7,86,0x6283695,125,1152,384,288,2128500,617,5500,603,5000,732,2000,1814,3500,2615,2500,2513,9000,1557,3500,1527,3500,1528,2500,1560,3500,0,0,0,0,4363,100
1650,B_SHECIL,Sniper Shecil,Sniper Cecil,99,1349000,0,4093000,1526000,14,17000,49000,22,35,1,180,39,67,193,130,10,12,1,7,84,0x6283695,100,76,384,288,2046500,617,5500,603,5000,1723,2000,1228,3500,1236,3500,617,9000,1234,1500,1237,3500,1720,1500,1724,2500,0,0,0,0,4367,100
1651,B_KATRINN,High Wizard Katrinn,High Wizard Kathryne,99,1069920,0,4008200,1636700,1,17000,49000,10,88,1,89,42,223,128,93,10,12,1,7,68,0x6283695,150,1152,384,288,2004100,617,5500,603,5000,732,2000,1241,3500,1242,3500,2616,9000,2343,2500,2513,2500,1618,3000,2319,3500,0,0,0,0,4365,100
1688,LADY_TANEE,Lady Tanee,Lady Tanee,99,668000,0,64995,43222,14,17000,49000,20,44,1,125,48,78,210,38,10,12,2,3,64,0x6280084,100,576,432,360,32497,617,5500,12095,5000,732,2000,12090,5000,634,4000,12129,1000,5116,1000,985,5000,617,2000,1716,6000,0,0,0,0,4376,100
1708,THANATOS,Thanatos,Memory of Thanatos,99,668000,0,3666000,2145060,3,17000,49000,35,35,100,108,30,86,147,32,10,12,2,6,88,0x6283695,120,115,816,504,1833000,617,5500,603,5000,732,2000,7444,1000,2519,1000,7450,5000,2342,5000,2412,5000,2515,1000,2655,500,0,0,0,0,4399,100
1734,KIEL_,Kiel D-01,Kiel D-01,99,1523000,0,2356200,512602,3,17000,49000,28,32,100,130,30,160,199,180,10,12,1,0,47,0x6283695,130,1152,576,432,1178100,617,5500,603,5000,616,2000,7513,3000,617,3000,2651,1000,2319,1000,1618,500,1242,500,2650,1000,0,0,0,0,4403,100
1751,RANDGRIS,Valkyrie Randgris,Valkyrie Randgris,99,3567200,0,2854900,3114520,3,17000,49000,25,42,100,120,30,120,220,210,10,12,2,8,86,0x6283695,100,576,576,480,1427450,617,5500,603,5000,616,2000,7510,5000,2357,1600,2524,3000,2421,3000,2229,5000,7024,2500,0,0,0,0,0,0,4407,100
1768,GLOOMUNDERNIGHT,Gloom Under Night,Gloom Under Night,99,2298000,0,962175,276445,3,17000,49000,10,20,100,115,98,78,111,50,10,12,2,0,68,0x6283695,200,1344,2880,576,481087,607,5500,617,5000,617,5000,7566,7000,7023,4000,7022,2000,616,5000,2513,1000,1377,100,0,0,0,0,0,0,4408,100
1779,KTULLANUX,Ktullanux,Ktullanux,99,4417000,0,2720050,1120020,3,17000,49000,40,42,85,126,30,125,177,112,10,12,2,2,81,0x6283695,400,432,840,216,1360025,607,5500,617,5000,617,5000,7562,9000,616,3000,2509,3000,2111,5000,617,5000,607,5000,0,0,0,0,0,0,4419,100
1785,ATROCE,Atroce,Atroce,99,1008420,0,668000,118895,2,17000,49000,25,25,100,87,30,49,89,72,10,12,2,2,67,0x6283695,150,576,600,240,147775,607,5500,617,5000,617,5000,7563,7000,608,1000,2621,1000,617,5000,607,5000,5123,100,1175,100,0,0,0,0,4425,100
1832,IFRIT,Ifrit,Ifrit,99,7700000,0,3154321,3114520,3,17000,49000,40,50,120,180,25,190,199,50,10,12,2,0,83,0x6283695,130,212,384,360,1577160,617,5500,603,5000,616,2000,994,10000,2677,3000,2678,200,2679,200,1471,2000,1133,2000,2345,100,0,0,0,0,4430,100
1871,FALLINGBISHOP,Fallen Bishop,Fallen Bishop Hibram,99,3333333,0,1111111,1111111,1,17000,49000,50,0,1,80,15,126,120,20,10,12,1,6,47,0x6283695,150,432,1152,360,555555,607,5500,608,3500,732,2000,523,10000,1420,1000,2677,500,1422,1000,985,5432,1614,2000,0,0,0,0,0,0,4441,100
1874,BEELZEBUB_,Beelzebub,Beelzebub,99,6666666,0,6666666,6666666,2,17000,49000,40,40,6,110,200,250,166,66,10,12,2,6,88,0x6283695,100,212,504,432,3333333,617,5500,607,5000,12030,5500,7754,9000,2423,2000,1565,2000,2000,2000,2702,2000,985,5432,742,5500,0,0,0,0,4145,100
1929,BAPHOMET_I,Great Demon Baphomet,Great Demon Baphomet,99,4520000,0,4520000,2520000,2,17000,49000,35,45,1,152,5,85,200,95,10,12,2,6,67,0x6203695,100,768,768,576,0,0,0,0,0,0,0,6004,500,2514,7000,1181,5000,2655,100,2513,7000,2327,7000,1466,9000,0,0,0,0,4147,1
2018,DUNEYRR,Duneyrr,Duneyrr,99,668000,0,83030,52000,1,17000,49000,39,35,1,60,45,89,105,15,10,12,1,7,62,0x3295,200,672,420,360,0,0,0,0,0,0,0,515,5000,6020,4000,6089,500,2783,1,1188,10,1384,100,0,0,0,0,0,0,0,0
2022,S_NYDHOG,Nidhoggr's Shadow,Nidhoggr's Shadow,99,3450000,0,4800000,3900000,2,17000,49000,60,75,1,34,62,236,188,34,10,12,2,9,87,0x6283695,150,1596,1620,864,2400000,617,5500,617,5000,616,2000,6091,5000,7444,5000,2610,5000,1484,500,1170,500,1417,500,2554,2000,0,0,0,0,0,0

2100,Evolved_S_NYDHOG,Evolved Nidhoggr's Shadow,Evolved Nidhoggr's Shadow,99,3450000,0,4800000,3900000,2,17000,49000,60,75,1,34,62,236,188,34,10,12,2,9,87,0x6283695,150,1596,1620,864,2400000,617,5500,617,5000,616,2000,6091,5000,7444,5000,2610,5000,1484,500,1170,500,1417,500,2554,2000,0,0,0,0,0,0
2101,EVOLVED_DUNEYRR,Evolved Duneyrr,Evolved Duneyrr,99,668000,0,83030,52000,1,17000,49000,39,35,1,60,45,89,105,15,10,12,1,7,62,0x3295,200,672,420,360,0,0,0,0,0,0,0,515,5000,6020,4000,6089,500,2783,1,1188,10,1384,100,0,0,0,0,0,0,0,0

// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
3210,V_KATRINN,High Wizard Goddess,High Wizard Goddess,255,2040000,1,60000,30000,14,1333,6000,50,50,110,80,60,200,210,50,10,12,1,7,80,0x6203695,100,576,864,288,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
3227,V_FLAMEL,Sheldon Cooper,Sheldon Cooper,255,2312000,1,80000,40000,10,3333,5000,50,50,140,80,70,150,200,50,10,12,1,7,80,0x6203695,100,576,864,288,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
3228,V_CELIA,Professor Darna,Professor Darna,255,2295000,1,90000,45000,9,2000,5000,50,50,140,100,60,255,120,50,14,14,1,7,80,0x6203695,100,576,864,288,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
3217,V_G_SHECIL,Sniper Hersheys,Sniper Hersheys,255,2100000,1,0,0,14,14000,4000,50,50,260,260,140,160,600,100,10,12,1,7,80,0x6203695,100,576,864,288,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
3242,V_B_CELIA,Sorcerer Kia,Sorcerer Kia,255,16200000,1,3000000,3000000,14,6000,10000,50,50,280,200,120,300,240,100,10,12,1,7,80,0x6283695,100,576,864,288,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,32165,1000,12246,1000

//=== PT2
3225,V_B_SEYREN,TAGURO,TAGURO,189,14400000,1,3000000,3000000,1,9000,8000,50,50,340,200,400,100,400,120,10,12,1,7,80,0x6283695,100,76,384,288,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
3213,V_SEYREN,Little Puppy Zephyr,Little Puppy Zephyr,179,2448000,1,80000,40000,1,6000,4000,50,50,170,100,200,50,200,60,10,12,1,7,80,0x6283695,100,76,384,288,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,32165,1000,12246,10

// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
1083,SHINING_PLANT,Shining Plant,Shining Plant,1,20,0,0,0,1,1,2,100,99,0,0,0,0,0,90,7,12,0,3,26,0x170000,2000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,GOLDEN_SAVAGE,Golden Savage,Golden Savage,255,500,0,1,1,2,15000,700,100,100,150,1,150,150,150,1,10,12,2,2,42,0x4370091,150,1960,480,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,MIME_MONKEY,Mime Monkey,Mime Monkey,255,200,1000,1,1,2,1500,2000,1,100,150,150,1,1,150,1,10,12,2,2,42,0x4370091,100,1000,480,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,LIVE_PEACH_TREE,Live Peach Tree,Enchanted Peach Tree,255,8905,0,2591,1799,7,301,351,10,38,72,45,35,39,80,5,10,12,1,3,42,0x2085,410,400,,,0,0,0,0,0,0,0,,,0,0,,,,,,,,,0,0,0,0,0,0,,
1214,CHOCO,Choco,Choco,255,211080,1000,1,1,1,1200,2000,70,30,150,150,150,150,150,150,150,12,0,2,42,0x3095,150,1028,528,360,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,


2990,XM_CRUISER,Corrupt Cruiser,Corrupt Cruiser,140,188999,1,0,0,12,1444,1444,20,44,44,88,44,44,144,44,10,12,1,6,69,0x2002085,200,1296,1296,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
